RAZ Level,Book Title,单词1,单词2,单词3,单词4,单词5,单词6,单词7,单词8,单词9,单词10,单词11,单词12,单词13,单词14,单词15,单词16,单词17,单词18,单词19,单词20,单词21
G,移动桥梁,手风琴,城堡,卷曲,吊桥,安全地,倾斜,,,,,,,,,,,,,,,
G,Moving Bridges,accordion,castles,curl,drawbridges,safely,tilt,,,,,,,,,,,,,,,
G,有多少押韵,沼泽,打,瘸,唠叨,押韵,假发,,,,,,,,,,,,,,,
G,How Many Rhymes,bog,dozen,lame,nag,rhymes,wig,,,,,,,,,,,,,,,
G,儿童法律,事故,跟随,法律,自己的,保护,交通,,,,,,,,,,,,,,,
G,Laws For Kids,accident,follow,laws,own,protect,traffic,,,,,,,,,,,,,,,
G,牙齿松动,预计,失去,齿,牙仙子,摇摆不定,想知道,,,,,,,,,,,,,,,
G,Loose Tooth,expect,lose,tooth,tooth fairy,wiggly,wonder,,,,,,,,,,,,,,,
G,玛丽亚加入团队,棒球,教练,游戏,手套,游击手,团队,,,,,,,,,,,,,,,
G,Maria Joins the Team,baseball,coach,game,mitt,shortstop,team,,,,,,,,,,,,,,,
G,怪物万圣节,服装,牛仔,鬼,万圣节,木乃伊,海盗,南瓜,不给糖就捣蛋,,,,,,,,,,,,,
G,Monster Halloween,costumes,cowboy,ghost,Halloween,mummy,pirate,pumpkin,trick-or-treating,,,,,,,,,,,,,
G,我的一天,下午,晚上,早晨,夜晚,中午,,,,,,,,,,,,,,,,
G,My Day,afternoon,evening,morning,night,noon,,,,,,,,,,,,,,,,
G,神秘情人节,巧克力,应得,分享,贸易,情人节,情人节,,,,,,,,,,,,,,,
G,Mystery Valentine,Chocolate,deserve,sharing,trade,valentine,Valentine’s Day,,,,,,,,,,,,,,,
G,佩德罗的布罗,阿米加,驴子,聚集,水壶,村庄,出色地,,,,,,,,,,,,,,,
G,Pedro's Burro,amiga,burros,gathered,jugs,village,well,,,,,,,,,,,,,,,
G,年的传说,中国,春节,龙,鞭炮,噪音,吓,,,,,,,,,,,,,,,
G,The Legend of Nian,China,Chinese New Year,dragon,firecrackers,noise,scare,,,,,,,,,,,,,,,
G,小红母鸡,烘烤的,面粉,研磨,收成,植物,小麦,,,,,,,,,,,,,,,
G,The Little Red Hen,baked,flour,grind,harvest,plant,wheat,,,,,,,,,,,,,,,
G,蚁后生日,警卫,下巴,巢,女王,惊喜,可口,,,,,,,,,,,,,,,
G,The Queen Ant's Birthday,guard,jaws,nest,queen,surprise,tasty,,,,,,,,,,,,,,,
G,两个女儿,制砖工,女儿们,干燥,园丁）,课,希望,,,,,,,,,,,,,,,
G,Two Daughters,brickmaker,daughters,dry,gardener),lesson,wished,,,,,,,,,,,,,,,
G,人们居住的地方,洞穴,漂浮,地面,居住,移动,地方,,,,,,,,,,,,,,,
G,Places People Live,caves,float,ground,live,move,place,,,,,,,,,,,,,,,
G,粗鲁的企鹅佩妮,碰撞,意思是,滑动,对不起,纺成的,重击,,,,,,,,,,,,,,,
G,Penny the Rude Penguin,bumped,mean,sliding,sorry,spun,whacked,,,,,,,,,,,,,,,
G,蚂蚁,蚂蚁,和更多的蚂蚁,触角,地面,昆虫,下巴,巢穴,女王,,,,,,,,,,,,,
G,Ants,Ants,and More Ants,antennae,ground,insects,jaws,nests,queen,,,,,,,,,,,,,
G,邦克的牙齿松动,王冠,松动的,派对,对不起,牙齿,齿,真的,摆动,,,,,,,,,,,,,
G,Bonk's Loose Tooth,crown,loose,party,sorry,teeth,tooth,true,wiggle,,,,,,,,,,,,,
G,建造房屋,建设者,基础,管道,步骤,开关,电线,,,,,,,,,,,,,,,
G,Building a House,builders,foundation,pipes,steps,switches,wires,,,,,,,,,,,,,,,
G,土拨鼠走出去,挖洞,欢呼,聚集,咧着嘴笑,阴影,担心,,,,,,,,,,,,,,,
G,Groundhog Goes Outside,burrow,cheer,gathered,grinned,shadow,worried,,,,,,,,,,,,,,,
G,让我们一起建造一座童话桥,桥,建造,叉,仙女,河,强的,,,,,,,,,,,,,,,
G,Let's Build a Fairy Bridge,bridge,build,cross,fairy,river,strong,,,,,,,,,,,,,,,
G,尼罗河鳄鱼迈尔斯,晒太阳,鳄鱼,纸莎草纸,金字塔,叹息,素食主义者,,,,,,,,,,,,,,,
G,Miles The Nile Crocodile,basks,crocodile,papyrus,pyramids,sighs,vegetarian,,,,,,,,,,,,,,,
G,科学博览会,直升机,泄露,奖,机器人,科学博览会,苏打火山,,,,,,,,,,,,,,,
G,Science Fair,helicopter,leaked,prize,robot,science fair,soda volcano,,,,,,,,,,,,,,,
G,打喷嚏的原因,合同,防御,隔膜,肺,拒绝,打喷嚏,,,,,,,,,,,,,,,
G,The Reason for Sneezing,contract,defense,diaphragm,lungs,rejects,sneezing,,,,,,,,,,,,,,,
G,那到底是什么,账单,爪,鸭嘴兽,光滑,奇怪的,有蹼的,,,,,,,,,,,,,,,
G,What in the World Is That,bill,claw,platypus,sleek,strange,webbed,,,,,,,,,,,,,,,
G,血的滋味,血,昆虫,七鳃鳗,水蛭,哺乳动物,蚊子,,,,,,,,,,,,,,,
G,A Taste for Blood,blood,insects,lampreys,leeches,mammals,mosquitoes,,,,,,,,,,,,,,,
G,佩特拉之旅,峡谷,渠道,失落的城市,寺庙,坟墓,宝藏,,,,,,,,,,,,,,,
G,A Trip to Petra,canyon,channels,lost city,temple,tombs,treasures,,,,,,,,,,,,,,,
G,你来自澳大利亚吗,账单,国家,沙漠,森林,小袋,海滨,,,,,,,,,,,,,,,
G,Are You From Australia,bill,country,deserts,forests,pouch,seashore,,,,,,,,,,,,,,,
G,照顾你的狗,拉丝的,关心,家庭,美联储,需要,款待,,,,,,,,,,,,,,,
G,Caring for Your Dog,brushed,care,family,fed,needs,treats,,,,,,,,,,,,,,,
G,棋,战斗,主教,棋,骑士,典当,车,,,,,,,,,,,,,,,
G,Chess,battle,bishop,chess,knight,pawn,rook,,,,,,,,,,,,,,,
G,祝你好运！,相信,带来,想法,项目,灯笼,运气,,,,,,,,,,,,,,,
G,Good Luck!,believe,bring,ideas,items,lantern,luck,,,,,,,,,,,,,,,
G,自制万圣节,戏服,万圣节,自制,固定的,计划,缝合的,,,,,,,,,,,,,,,
G,Homemade Halloween,costume,Halloween,homemade,pinned,planned,stitched,,,,,,,,,,,,,,,
G,在屋顶上,公寓,桥,骨牌,客人,哈林区,洗衣店,,,,,,,,,,,,,,,
G,On the Roof,apartment,bridge,domino,guests,Harlem,laundry,,,,,,,,,,,,,,,
G,和平与安静,蝙蝠,颠簸,关心,戳,碎片,眼泪,,,,,,,,,,,,,,,
G,Peace and Quiet,bats,bumps,care,pokes,shreds,tears,,,,,,,,,,,,,,,
G,总统日,助手,难的,信息,会议,总统,记者,,,,,,,,,,,,,,,
G,A President's Day,assistant,difficult,information,meetings,president,reporters,,,,,,,,,,,,,,,
G,各类住宅,公寓,楼层,家园,船屋,邻居,奇怪的,,,,,,,,,,,,,,,
G,All Kinds of Homes,apartments,floors,homes,houseboat,neighbors,strange,,,,,,,,,,,,,,,
G,神奇的木乃伊,沼泽,洞穴,沙漠,发现了,保留,土壤,,,,,,,,,,,,,,,
G,Amazing Mummies,bogs,caves,desert,discovered,preserved,soil,,,,,,,,,,,,,,,
G,成为左撇子,左撇子,笔记本,问题,科学家,剪刀,螺旋,,,,,,,,,,,,,,,
G,Being a Leftie,left-handed,notebooks,problem,scientists,scissors,spiral,,,,,,,,,,,,,,,
G,蟑螂,惊人的,呼吸,蟑螂,昆虫,需要,害虫,,,,,,,,,,,,,,,
G,Cockroaches,amazing,breathe,cockroaches,insect,need,pest,,,,,,,,,,,,,,,
G,消防安全,警报,逃脱,消防部门,恐慌,实践,尖端,,,,,,,,,,,,,,,
G,Fire Safety,alarm,escape,fire department,panic,practice,tips,,,,,,,,,,,,,,,
G,生命或非生命,一样,电池,细胞,活的,点,棘手的,,,,,,,,,,,,,,,
G,Living Or Nonliving,alike,battery,cells,living,spot,tricky,,,,,,,,,,,,,,,
G,准备好,放,自行车！,刹车,头盔,内胎,油,修补,泵,,,,,,,,,,,,,
G,Ready,Set,Bike!,brakes,helmet,inner tube,oil,patch,pump,,,,,,,,,,,,,
G,严霜,紫苑,毯子,盛开,已清除,霜,毛巾,,,,,,,,,,,,,,,
G,The Hard Frost,asters,blanket,bloom,cleared,frost,towel,,,,,,,,,,,,,,,
G,骑,紧贴,跑步,爬,紧贴,孵化,小袋,庇护所,旅行,,,,,,,,,,,,,
G,Ride,Cling,Run,climb,cling,hatch,pouch,shelter,travel,,,,,,,,,,,,,
G,岩石狩猎,柜台,花岗岩,打猎,石灰石,黑曜石,石板,,,,,,,,,,,,,,,
G,Rock Hunting,counters,granite,hunting,limestone,obsidian,slate,,,,,,,,,,,,,,,
G,认识甲虫,甲虫,沙漠,昆虫,丛林,骨骼,浪费,,,,,,,,,,,,,,,
G,Meet the Beetles,beetles,deserts,insects,jungles,skeleton,waste,,,,,,,,,,,,,,,
G,松鼠杂技演员,杂技演员,警报,平衡,方向,逃脱,松鼠,,,,,,,,,,,,,,,
G,Squirrel Acrobats,acrobats,alert,balance,direction,escape,squirrels,,,,,,,,,,,,,,,
G,乘坐火车,打击,比赛,岩石,卷,追踪,火车,,,,,,,,,,,,,,,
G,Taking the Train,blows,races,rocks,rolls,track,train,,,,,,,,,,,,,,,
G,蜘蛛网,丝绸,蜘蛛,旋转,黏,线,网络,,,,,,,,,,,,,,,
G,The Spider's Web,silk,spider,spins,sticky,thread,web,,,,,,,,,,,,,,,
G,这是一只鸟,红衣主教,鸡,科斯塔的蜂鸟,帝企鹅,凫,鹈,火鸡秃鹫,鸫鹬,,,,,,,,,,,,,
G,This Is a Bird,cardinal,chicken,Costa’s hummingbird,emperor penguin,mallard,pelican,turkey vulture,thrasher,,,,,,,,,,,,,
G,这些是谁的鸡​​蛋,蝴蝶,青蛙,企鹅,知更鸟,鲨鱼,蜘蛛,,,,,,,,,,,,,,,
G,Whose Eggs Are These,butterfly,frog,penguin,robin,shark,spider,,,,,,,,,,,,,,,
G,为什么叶子会变色,改变,颜色,落下,食物,树叶,树,,,,,,,,,,,,,,,
G,Why Do Leaves Change Color,change,color,fall,food,leaves,trees,,,,,,,,,,,,,,,
G,我们吃的食物,百吉饼,牛,汉堡包,煎蛋卷,意大利辣香肠,小麦,,,,,,,,,,,,,,,
G,The Food We Eat,bagels,cattle,hamburger,omelets,pepperoni,wheat,,,,,,,,,,,,,,,
G,蠕动的蠕虫,茧,伴侣,粘糊糊的,土壤,隧道,浪费,,,,,,,,,,,,,,,
G,Wiggly Worms,cocoon,mate,slimy,soil,tunnels,waste,,,,,,,,,,,,,,,
G,艰难是艰难的,树枝,干旱,应该,阴谋,粗糙的,槽,,,,,,,,,,,,,,,
G,Ough Is Tough,bough,drought,ought,plot,rough,trough,,,,,,,,,,,,,,,
G,蝎子,蜘蛛纲动物,爪子,猎物,蝎子,刺,毒液,,,,,,,,,,,,,,,
G,Scorpions,arachnids,claws,prey,scorpions,stinger,venom,,,,,,,,,,,,,,,
G,美国符号,美国人,旗帜,自由,想法,自由,符号,,,,,,,,,,,,,,,
G,American Symbols,American,flag,freedom,ideas,liberty,symbols,,,,,,,,,,,,,,,
G,星条旗,大胆的,殖民地,国家,卖旗日,形成的,图案,,,,,,,,,,,,,,,
G,Stars and Stripes,bold,colonies,country,Flag Day,formed,pattern,,,,,,,,,,,,,,,
G,Zots 学会分享,休息,一半,可能,优惠,分享,,,,,,,,,,,,,,,,
G,Zots Learns to Share,breaks,half,may,offers,share,,,,,,,,,,,,,,,,
G,Zots 变得干净,呕吐,刷子,干净的,可恶的,淋浴,垃圾,,,,,,,,,,,,,,,
G,Zots Gets Clean,barf,brush,clean,nasty,shower,trash,,,,,,,,,,,,,,,
K,阿比盖尔·亚当斯,原因,殖民地,平等权利,第一夫人,英国,独立的,,,,,,,,,,,,,,,
K,Abigail Adams,causes,colonies,equal rights,First Lady,Great Britain,independent,,,,,,,,,,,,,,,
K,关于风筝的一切,辔,钓钩,扑,仪表,翼伞,震惊,,,,,,,,,,,,,,,
K,All About Kites,bridle,fishhook,flutter,gauges,parafoil,shock,,,,,,,,,,,,,,,
K,动物,动物,骆驼,大象,麋鹿,狐狸,长颈鹿,河马,袋鼠,北极熊,雪豹,斑马,,,,,,,,,,
K,Animals,Animals,camel,elephants,elk,fox,giraffes,hippopotamus,kangaroo,polar bears,snow leopards,zebra,,,,,,,,,,
K,安娜与魔法衣,微风,纸杯蛋糕,魔法,野餐,漩涡状的,天气,,,,,,,,,,,,,,,
K,Anna and the Magic Coat,breeze,cupcakes,magic,picnics,swirled,weather,,,,,,,,,,,,,,,
K,巴拉克·奥巴马,文化,当选,政府,律师,信息,演讲,,,,,,,,,,,,,,,
K,Barack Obama,cultures,elected,government,lawyer,message,speech,,,,,,,,,,,,,,,
K,海贼黑胡子,受到攻击,被捕获,全体人员,海盗,帆,宝藏,,,,,,,,,,,,,,,
K,Blackbeard the Pirate,attacked,captured,crew,pirate,sail,treasure,,,,,,,,,,,,,,,
K,头脑风暴熊,弹跳,头脑风暴,距离,踪迹,蹦床,庭院出售,,,,,,,,,,,,,,,
K,Brainstorm Bear,bouncing,brainstorm,distance,trail,trampoline,yard sale,,,,,,,,,,,,,,,
K,蝴蝶的生命周期,蝴蝶,毛虫,生命周期,伴侣,蛹,阶段,,,,,,,,,,,,,,,
K,The Butterfly Life Cycle,butterfly,caterpillar,life cycle,mate,pupa,stages,,,,,,,,,,,,,,,
K,卡洛斯的家庭庆祝活动,蒙住眼睛,庆典,装饰,独立,墨西哥人,皮纳塔,实践,,,,,,,,,,,,,,
K,Carlos's Family Celebration,blindfold,celebration,decorate,independence,Mexican,pinata,practice,,,,,,,,,,,,,,
K,我后院的鸡,寝具,小鸡,鸡舍,研磨,巢箱,颗粒,,,,,,,,,,,,,,,
K,Chickens in My Backyard,bedding,chicks,coop,grind,nesting boxes,pellets,,,,,,,,,,,,,,,
K,灰姑娘,球,合身,少女,拖鞋,枝条,希望,,,,,,,,,,,,,,,
K,Cinderella,ball,fit,maiden,slippers,twig,wish,,,,,,,,,,,,,,,
K,社区政府,社区,理事会,部门,选举,政府,市长,,,,,,,,,,,,,,,
K,Community Government,community,council,departments,election,government,mayor,,,,,,,,,,,,,,,
K,亡灵节,祭坛,庆祝,公墓,装饰,记住,传统,,,,,,,,,,,,,,,
K,Día de los Muertos,altars,celebrate,cemetery,decorate,remember,traditions,,,,,,,,,,,,,,,
K,不同的,聋,侮辱,远离,操场,感觉,戏弄,,,,,,,,,,,,,,,
K,Different,deaf,insult,keep-away,playground,sense,teasing,,,,,,,,,,,,,,,
K,金博士纪念馆,公平的,法律,游行,纪念馆,和平,分离,,,,,,,,,,,,,,,
K,Dr. King’s Memorial,fair,laws,marched,memorial,peaceful,separate,,,,,,,,,,,,,,,
K,壁橱里的龙,冒险,野兽,嘎吱作响,激动,孤独,尖峰,,,,,,,,,,,,,,,
K,The Dragon in the Closet,adventures,beasts,creaked,excitement,lonely,spikes,,,,,,,,,,,,,,,
K,鼓,事迹,商品,饥饿的,音乐家,强盗,挣扎,,,,,,,,,,,,,,,
K,The Drum,deeds,goods,hungry,musicians,robbers,struggling,,,,,,,,,,,,,,,
K,地球的水,气体,无形的,液体,被污染的,沉淀,坚硬的,,,,,,,,,,,,,,,
K,Earth's Water,gas,invisible,liquid,polluted,precipitation,solid,,,,,,,,,,,,,,,
K,空锅,煮沸,中国,皇帝,空的,诚实的,出色地,,,,,,,,,,,,,,,
K,The Empty Pot,boiled,China,emperor,empty,honest,well,,,,,,,,,,,,,,,
K,极限动物,名人,生物,极端,哺乳动物,最安静的,爬行动物,,,,,,,,,,,,,,,
K,Extreme Animals,celebrities,creatures,extreme,mammals,quietest,reptiles,,,,,,,,,,,,,,,
K,雨中钓鱼,投掷,舒服的,棉花糖,卷起的,蠕动的,,,,,,,,,,,,,,,,
K,Fishing in the Rain,cast,comfortable,marshmallows,reeled,wriggling,,,,,,,,,,,,,,,,
K,五兄弟,能力,中国,地牢,贪婪的,地方法官,宝藏,,,,,,,,,,,,,,,
K,The Five Brothers,abilities,China,dungeon,greedy,magistrate,treasure,,,,,,,,,,,,,,,
K,放风筝,反对,捕捉,足够的,麻烦,,,,,,,,,,,,,,,,,
K,Flying Kites,against,caught,enough,trouble,,,,,,,,,,,,,,,,,
K,法国,课程,民主,平原,范围,革命,游客,,,,,,,,,,,,,,,
K,France,course,democracy,plains,ranges,revolution,tourists,,,,,,,,,,,,,,,
K,世界各地的朋友,土著,烧烤的,回旋镖,驯鹿,因纽特人,番茄酱,,,,,,,,,,,,,,,
K,Friends Around the World,Aboriginal,barbecued,boomerang,caribou,Inuit,ketchup,,,,,,,,,,,,,,,
K,瑟古德有福了！,非裔美国人,平等,法官,分离,南,最高法院,,,,,,,,,,,,,,,
K,Good for Thurgood！,African American,equality,judges,separate,South,Supreme Court,,,,,,,,,,,,,,,
K,大猩猩,交流,濒危的,家庭,新郎,低地,灵长类动物,,,,,,,,,,,,,,,
K,Gorillas,communicate,endangered,family,groom,lowlands,primates,,,,,,,,,,,,,,,
K,大峡谷,危险的,侵蚀,国家公园,受保护的,沉淀,部落,,,,,,,,,,,,,,,
K,The Grand Canyon,dangerous,erosion,national park,protected,sediment,tribes,,,,,,,,,,,,,,,
K,接地,外星人,爆能枪,课,套装,接管,传送的,,,,,,,,,,,,,,,
K,Grounded to Earth,alien,blasters,lesson,suit,take over,teleported,,,,,,,,,,,,,,,
K,夏威夷火山国家公园,积极的,爆发了,岩浆,国家公园,受保护的,雨林,,,,,,,,,,,,,,,
K,Hawaii Volcanoes National Park,active,erupted,lava,national park,protected,rainforest,,,,,,,,,,,,,,,
K,Glooskap 如何发现夏天,开花了,击败,信使,拼写,解冻,统治,,,,,,,,,,,,,,,
K,How Glooskap Found Summer,bloomed,defeat,messenger,spell,thaw,ruled,,,,,,,,,,,,,,,
K,斑马的条纹是如何形成的,赞赏,被愚弄,不耐烦,问题,放松,漫游,,,,,,,,,,,,,,,
K,How Zebras Got Their Stripes,appreciated,fooled,impatient,problem,relax,roam,,,,,,,,,,,,,,,
K,给爸爸的拥抱,钹,仪器,军队,礼炮,追踪,制服,,,,,,,,,,,,,,,
K,Hugs for Daddy,cymbals,instruments,military,salute,tracing,uniform,,,,,,,,,,,,,,,
K,我收集那个！,一样,收藏,爱好,纪念品,受欢迎的,类型,,,,,,,,,,,,,,,
K,I Collect That !,alike,collection,hobby,keepsake,popular,type,,,,,,,,,,,,,,,
K,我飞热气球,燃料,尼龙,氧,卫星,风景,,,,,,,,,,,,,,,,
K,I Fly Hot-Air Balloons,fuel,nylon,oxygen,satellites,scenery,,,,,,,,,,,,,,,,
K,我爱城市公园,观众,高架,喷泉,平台,反射,剧院,,,,,,,,,,,,,,,
K,I Love City Parks,audience,elevated,fountain,platform,reflection,theater,,,,,,,,,,,,,,,
K,我想成为,艺术家,宇航员,运动员,美人鱼,音乐家,海盗,,,,,,,,,,,,,,,
K,I'd Like To Be,artist,astronaut,athlete,mermaid,musician,pirate,,,,,,,,,,,,,,,
K,我对花生过敏,过敏的,过敏,原料,药品,花生,喘息声,,,,,,,,,,,,,,,
K,I'm Allergic to Peanuts,allergic,allergy,ingredients,medicine,peanuts,wheeze,,,,,,,,,,,,,,,
K,印度,沙漠,节日,鞭炮,印度教,红树,季风,,,,,,,,,,,,,,,
K,India,desert,festival,firecrackers,Hindu,mangrove,monsoon,,,,,,,,,,,,,,,
K,是时候了,蜡烛钟,布谷鸟,祖父钟,影子时钟,晷,水钟,,,,,,,,,,,,,,,
K,It's About Time,candle clock,cuckoo,grandfather clocks,shadow clock,sundial,water clock,,,,,,,,,,,,,,,
K,南瓜灯,雕刻的,被诅咒的,装饰,设计,展示,小气,,,,,,,,,,,,,,,
K,Jack-o'-Lanterns,carved,cursed,decorate,design,display,stingy,,,,,,,,,,,,,,,
K,杰基罗宾逊,运动员,状况,偏见,专业的,权利,隔离的,,,,,,,,,,,,,,,
K,Jackie Robinson,athletes,condition,prejudice,professional,rights,segregated,,,,,,,,,,,,,,,
K,日本,地震,帝国,幕府将军,武士,摩天大楼,火山,,,,,,,,,,,,,,,
K,Japan,Earthquakes,empire,shoguns,samurai,skyscrapers,volcanoes,,,,,,,,,,,,,,,
K,闰年生日,惊愕,放光,闰日,闰年,四分之一,时间旅行者,,,,,,,,,,,,,,,
K,Leap Year Birthday,amazement,beamed,leap day,leap years,quarter,time traveler,,,,,,,,,,,,,,,
K,飞跃！三文鱼的故事,当前的,下游,掠夺者,急流,产卵,上游,,,,,,,,,,,,,,,
K,Leap! A Salmon's Story,current,downstream,predators,rapids,spawn,upstream,,,,,,,,,,,,,,,
K,妖精陷阱,饵,职业,反驳,存在,实验,科学家,,,,,,,,,,,,,,,
K,The Leprechaun Trap,bait,career,disprove,exist,experiments,scientist,,,,,,,,,,,,,,,
K,骆驼骆驼,选择,可口的,拖,对面的,背负着,固执的,,,,,,,,,,,,,,,
K,Lola the Llama,choice,delicious,dragged,opposite,saddled,stubborn,,,,,,,,,,,,,,,
K,邮递员的帽子,有风的,邮递员,门廊,小袋,碎片,对待,,,,,,,,,,,,,,,
K,The Mailman's Hat,gusty,mailman,porch,pouch,shreds,treat,,,,,,,,,,,,,,,
K,玛丽亚的家庭庆典,蒙住眼睛,庆祝,装饰,墨西哥独立日,皮纳塔,实践,,,,,,,,,,,,,,,
K,Maria's Family Celebration,blindfold,celebrate,decorate,Mexican Independence Day,pinata,practice,,,,,,,,,,,,,,,
K,强大的密西西比河,课程,要求的,方向,有礼貌的,南,冬天,,,,,,,,,,,,,,,
K,The Mighty Mississippi,course,demanded,directions,polite,south,winter,,,,,,,,,,,,,,,
K,迁徙的大雁,羊群,鹅,小鹅,孵化的,伴侣,迁徙,,,,,,,,,,,,,,,
K,Migrating Geese,flocks,goose,goslings,hatched,mate,migrating,,,,,,,,,,,,,,,
K,智力游戏,羊群,鹅,小鹅,孵化的,伴侣,迁徙,,,,,,,,,,,,,,,
K,The Mind Game,flocks,goose,goslings,hatched,mate,migrating,,,,,,,,,,,,,,,
K,模型火箭,比赛,设计,引擎,爱好,模型,降落伞,,,,,,,,,,,,,,,
K,Model Rockets,competitions,designs,engine,hobby,model,parachute,,,,,,,,,,,,,,,
K,蒙戈的迁移,水坝,洪水,锁,哺乳动物,密西西比河,已发货,,,,,,,,,,,,,,,
K,Mongo's Migration,dams,floods,locks,mammals,Mississippi River,shipped,,,,,,,,,,,,,,,
K,大自然很臭！,打扰,敌人,液体,烂,喷,臭的,,,,,,,,,,,,,,,
K,Nature Stinks!,disturb,enemies,liquid,rotten,spray,stinky,,,,,,,,,,,,,,,
K,新星球,新学校,怪物,星系,行星,物种,逗,触手,,,,,,,,,,,,,,
K,New Planet,New School,freak,galaxy,planet,species,tease,tentacles,,,,,,,,,,,,,,
K,一匹小马太多,账单,驹,责任,毛茸茸,设得兰小马,矮胖的,,,,,,,,,,,,,,,
K,One Pony Too Many,bills,foal,responsibility,shaggy,Shetland pony,stocky,,,,,,,,,,,,,,,
K,谨慎行事,社区,危险的,下坡,头盔,手腕,,,,,,,,,,,,,,,,
K,Playing It Safe,community,dangerous,downhill,helmet,wrists,,,,,,,,,,,,,,,,
K,警察,学院,执行,受伤,巡逻,训练,制服,,,,,,,,,,,,,,,
K,Police Officers,academies,enforce,injuries,patrol,training,uniform,,,,,,,,,,,,,,,
K,长发公主,公司,着迷的,高兴地,愤怒,哭泣,可怜,,,,,,,,,,,,,,,
K,Rapunzel,company,enchanted,happily,rage,weeping,wretched,,,,,,,,,,,,,,,
K,老鼠,货舱,证据,舷梯,提升,帆,陷阱,,,,,,,,,,,,,,,
K,Ratty Rats,cargo bay,evidence,gangway,hoist,sails,traps,,,,,,,,,,,,,,,
K,俄罗斯,庆祝,沙皇,矿,农民,总统,传统,,,,,,,,,,,,,,,
K,Russia,celebrate,czars,mine,peasants,president,traditions,,,,,,,,,,,,,,,
K,萨德科和海洋王国,搅动的,违,被淹没,古斯里,卑微的,弹奏,,,,,,,,,,,,,,,
K,Sadko and the Sea Kingdom,churned,disobey,flooded,gusli,lowly,strumming,,,,,,,,,,,,,,,
K,山姆的七月四日,烧烤,烟花,独立日,市长,游行,爱国,,,,,,,,,,,,,,,
K,Sam's Fourth of July,barbecue,fireworks,Independence Day,mayor,parade,patriotic,,,,,,,,,,,,,,,
K,船舶和船只,探险家,框架,商品,螺旋桨,,,,,,,,,,,,,,,,,
K,Ships and Boats,explorers,frames,goods,propellers,,,,,,,,,,,,,,,,,
K,简单机器,轴,斜面,杠杆,滑轮,拧紧,楔,,,,,,,,,,,,,,,
K,Simple Machines,axle,inclined plane,lever,pulley,screw,wedge,,,,,,,,,,,,,,,
K,雪橇犬救援,暴风雪,疾病,药品,穆舍尔,中继,团队,,,,,,,,,,,,,,,
K,Sled Dogs to the Rescue,blizzard,disease,medicine,musher,relay,teams,,,,,,,,,,,,,,,
K,滑溜溜的和粘滑的,两栖动物,骨干,濒危的,爬行动物,秤,有毒,,,,,,,,,,,,,,,
K,Slithery and Slimy,amphibians,backbones,endangered,reptiles,scales,venomous,,,,,,,,,,,,,,,
K,足球就是踢球！,夹板,运球,犯规,目标,匹配,领带,,,,,,,,,,,,,,,
K,Soccer Is a Kick!,cleats,dribbling,foul,goal,match,tie,,,,,,,,,,,,,,,
K,湿透的继姐妹,争论,舱,独木舟,桨,继姐妹,假期,,,,,,,,,,,,,,,
K,Soggy Stepsisters,arguing,cabin,canoe,paddle,stepsister,vacation,,,,,,,,,,,,,,,
K,魔法师的学徒,投掷,拿来,恳求,礼炮,暗笑,巫师,,,,,,,,,,,,,,,
K,The Sorcerer's Apprentice,cast,fetch,pleading,salute,snicker,sorcerer,,,,,,,,,,,,,,,
K,韩国,庆典,海岸,自由地,现代的,顶峰,平原,,,,,,,,,,,,,,,
K,South Korea,celebration,coast,freely,modern,peak,plains,,,,,,,,,,,,,,,
K,西班牙,首都,探险家,节日,岛屿,山脉,橄榄,,,,,,,,,,,,,,,
K,Spain,capital,explorers,festival,islands,mountain range,olives,,,,,,,,,,,,,,,
K,乡绅的新娘,湾,哒,求爱,债务,收成,母马,牧师,乡绅,,,,,,,,,,,,,
K,The Squire's Bride,bay,clatter,courting,debt,harvest,mare,parson,squire,,,,,,,,,,,,,
K,奇怪的植物,殖民地,小动物,摘要,想象,水分,寄生虫,,,,,,,,,,,,,,,
K,Strange Plants,colonies,critter,digests,imagine,moisture,parasite,,,,,,,,,,,,,,,
K,夏季奥运会比赛项目,运动员,竞争,破折号,体操运动员,马拉松,中风,,,,,,,,,,,,,,,
K,Summer Olympics Events,athletes,compete,dashes,gymnasts,marathon,stroke,,,,,,,,,,,,,,,
K,狼蛛！,獠牙,无害,猎物,感觉,蜘蛛,毒液,,,,,,,,,,,,,,,
K,Tarantula!,fangs,harmless,prey,sense,spider,venom,,,,,,,,,,,,,,,
K,去马戏团,大象,长笛,喇叭,柠檬水,爆米花,腾跃,展示,空中飞人艺术家,哀嚎着,,,,,,,,,,,,
K,To the Circus,elephant,flute,horns,lemonade,popcorn,prance,show,trapeze artist,wailed,,,,,,,,,,,,
K,前往南瓜地,南瓜灯,修补,南瓜,,,,,,,,,,,,,,,,,,
K,To the Pumpkin Patch,jack-o’-lantern,patch,pumpkins,,,,,,,,,,,,,,,,,,
K,这是什么建造的,建设者,细胞,入口,猎物,保护,丝绸,,,,,,,,,,,,,,,
K,What Built This,builders,cells,entrances,prey,protection,silk,,,,,,,,,,,,,,,
K,这个洞里住着什么,裸鼹鼠,海雀,蝾,隧道,袋熊,,,,,,,,,,,,,,,,
K,What Lives in This Hole,naked mole rats,puffins,salamander,tunnels,wombat,,,,,,,,,,,,,,,,
